,fsr_med,is_walking,x_energy,x_mean,x_var,y_energy,y_mean,y_var,z_energy,z_mean,z_var
6843,145.0,1.0,2.4905e-05,-0.1653,2.51616161611e-05,1.474e-05,-0.0182,1.49090909098e-05,6.16297582204e-33,0.99,9.59950413211e-16
6894,160.5,1.0,2.356e-05,-0.1662,2.37979797974e-05,2.8745e-05,-0.0185,2.90404040411e-05,6.16297582204e-33,0.99,9.59950413211e-16
6945,156.0,1.0,2.484e-05,-0.1654,2.50909090904e-05,1.0745e-05,-0.0205,1.08585858592e-05,1.056e-05,0.9888,1.06666666676e-05
6996,145.0,1.0,2.496e-05,-0.1652,2.52121212116e-05,6.01853107621e-36,-0.02,6.54394177691e-16,1.056e-05,0.9888,1.06666666676e-05
7047,137.0,1.0,0.000303345,-0.1591,0.000307262626262,5.3665e-05,-0.0177,5.42525252532e-05,0.108208345,1.0479,0.109489484848
7098,123.0,1.0,0.00034866,-0.1478,0.000352686868686,0.00010514,-0.0078,0.000106222222223,0.108208345,1.0479,0.109489484848
7149,106.0,1.0,3.84e-06,-0.1396,3.87878787809e-06,9.85e-07,-9.99999999976e-05,1.00000000074e-06,6.16297582204e-33,0.99,9.24064416456e-16
7200,110.0,1.0,2.9705e-05,-0.1427,3.00101010094e-05,9.785e-06,-0.0011,9.88888888962e-06,6.16297582204e-33,0.99,9.24064416456e-16
7251,134.0,1.0,8.1745e-05,-0.1539,8.26161616155e-05,2.356e-05,-0.0062,2.37979797987e-05,6.16297582204e-33,0.99,9.24064416456e-16
7302,177.0,1.0,0.024528185,-0.1841,0.0247759494949,0.00188356,-0.0162,0.00190258585859,0.04468996,0.9598,0.0451413737374
7353,169.0,1.0,0.389384745,-0.0775,0.393940151515,0.00192662,-0.0144,0.0019461010101,1.71765334,0.7312,1.73793591919
7404,169.0,1.0,0.489339865,-0.1147,0.495827181818,0.33523418,-0.105,0.339211111111,1.692795145,0.7395,1.71229166667
7455,184.0,1.0,0.11726002,-0.2214,0.118642464646,0.336435585,-0.0991,0.340414333333,0.015480745,0.9681,0.015664030303
7506,158.5,1.0,8.754e-05,-0.1562,8.84444444438e-05,2.5e-05,0.005,2.52525252531e-05,6.16297582204e-33,0.99,5.5735438711e-16
7557,161.5,1.0,9.2985e-05,-0.1451,9.39292929286e-05,2.436e-05,0.0058,2.46060606066e-05,6.16297582204e-33,0.99,5.5735438711e-16
7608,190.5,1.0,0.003921905,-0.1565,0.00396843434343,2.422e-05,0.0076,2.44848484854e-05,0.0026145,0.999,0.00264545454546
7659,197.0,1.0,0.004041985,-0.1633,0.004089,9.0705e-05,0.0055,9.16666666672e-05,0.01576566,0.9828,0.0159294545455
7710,187.0,1.0,0.000336905,-0.1547,0.000340313131312,7.8505e-05,0.000700000000002,7.93030303035e-05,0.01285956,0.9738,0.0129894545455
7761,207.5,1.0,1.544e-05,-0.1584,1.55959595954e-05,1.1305e-05,-0.0013,1.14242424248e-05,6.16297582204e-33,0.99,5.51747200117e-16
7812,194.0,1.0,0.00551302,-0.1636,0.00556872727273,0.301107785,-0.0789,0.304149282828,0.14500864,0.9356,0.146473373737
7863,184.0,1.0,0.005789865,-0.1583,0.0058485959596,0.301811785,-0.0759,0.30486079798,0.15229088,0.9188,0.153845010101
7914,189.0,1.0,0.695673745,-0.0059,0.703878979798,0.43275236,0.1174,0.437837616162,0.009103465,0.9729,0.0092106969697
7965,170.0,1.0,0.696595585,-0.0099,0.704849484848,0.432253305,0.1185,0.437360353535,4.745e-06,0.9895,4.79797979855e-06
8016,132.0,1.0,0.10276244,-0.1134,0.103800444444,0.02267042,0.0266,0.0228994343434,0.098329,0.945,0.0993222222222
8067,138.0,1.0,0.103079385,-0.1169,0.10412059596,0.02294164,0.0206,0.0231733737374,0.09834496,0.9452,0.0993383434343
8118,147.0,1.0,3.8e-05,-0.16,3.83838383836e-05,1.8745e-05,-0.0025,1.89393939397e-05,6.16297582204e-33,0.99,5.652044489e-16
8169,167.0,1.0,0.00942516,-0.1722,0.00952036363636,0.33334804,0.0786,0.336715191919,0.01350244,1.0066,0.0136388282828
8220,166.5,1.0,0.009890465,-0.1763,0.00999122222222,0.33448068,0.073,0.33785959596,0.03334834,0.9798,0.0337191515152
8271,166.0,1.0,0.00060366,-0.1644,0.000610747474747,0.000238345,-0.0085,0.000241161616162,0.018943785,0.9629,0.0191682727273
8322,190.0,1.0,2.176e-05,-0.1668,2.19797979796e-05,2.0585e-05,-0.0029,2.07979797984e-05,8.185e-06,0.9891,8.27272727332e-06
8373,149.5,1.0,2.8745e-05,-0.1645,2.90404040402e-05,4.745e-06,-0.000499999999998,4.79797979838e-06,2.905e-06,0.9897,2.93939393999e-06
8424,116.0,1.0,0.656227,-0.245,0.664673737374,0.07221828,-0.0138,0.0731833939394,0.271206385,0.8709,0.27411130303
8475,123.0,1.0,0.65812694,-0.2348,0.666580767677,0.072357945,-0.0119,0.0733266565657,0.279415105,0.8553,0.282402939394
8526,141.5,1.0,8.482e-05,-0.1446,8.56969696966e-05,9.604e-05,0.0014,9.70101010105e-05,0.01192464,0.9744,0.0120450909091
8577,168.0,1.0,2.4585e-05,-0.1529,2.48383838381e-05,1.7705e-05,-0.0023,1.78888888893e-05,6.16297582204e-33,0.99,6.57162315586e-16
8628,137.0,1.0,2.576e-05,-0.1568,2.60202020199e-05,1.924e-05,-0.0074,1.94343434347e-05,6.16297582204e-33,0.99,6.57162315586e-16
8679,118.0,1.0,0.00011982,-0.1596,0.00012105050505,2.8985e-05,-0.0101,2.92828282832e-05,0.006583705,0.9777,0.00665021212121
8730,141.0,1.0,0.00011398,-0.162,0.000115151515151,4.4585e-05,-0.0121,4.50404040408e-05,0.006573,0.977,0.00663939393939
8781,149.0,1.0,3.376e-05,-0.1604,3.41818181816e-05,2.434e-05,-0.0142,2.46060606064e-05,6.905e-06,0.9897,6.97979798045e-06
8832,141.5,1.0,0.24103896,-0.2336,0.243473777778,0.79212,-0.14,0.800121212121,0.02241714,0.9678,0.0226435959596
8883,154.5,1.0,0.240249,-0.239,0.242675757576,0.79046176,-0.1468,0.798446222222,0.022288745,0.9645,0.0225138888889
8934,148.0,1.0,9.2905e-05,-0.1603,9.38484848481e-05,2.298e-05,-0.027,2.32323232324e-05,2.1e-05,0.987,2.12121212128e-05
8985,131.5,1.0,0.001082345,-0.1439,0.00109473737374,0.00013414,-0.0172,0.000135515151515,0.023010505,0.9633,0.0232829393939
9036,140.0,1.0,0.00149538,-0.147,0.00151212121212,0.000124385,-0.0057,0.000125767676768,0.036916585,0.9459,0.0373294848485
9087,147.0,1.0,0.18942154,-0.2258,0.191671070707,0.606481145,-0.1381,0.613662010101,0.21760438,0.8928,0.220159757576
9138,138.0,1.0,0.18945418,-0.223,0.191704040404,0.60702232,-0.136,0.614204040404,0.20554618,0.9102,0.207979757576
9189,129.0,1.0,9.36e-06,-0.1508,9.45454545403e-06,1.474e-05,0.0018,1.49090909093e-05,6.16297582204e-33,0.99,6.81833938356e-16
9240,138.0,1.0,0.052767465,-0.1929,0.0533925151515,0.28816828,0.095,0.291570707071,0.417277105,0.8763,0.422217484848
9291,139.5,1.0,0.05303948,-0.1898,0.0536686464646,0.288288385,0.0943,0.291701525253,0.417277105,0.8763,0.422217484848
9342,120.5,1.0,2.484e-05,-0.1454,2.50909090904e-05,2.7305e-05,0.0037,2.7585858586e-05,6.16297582204e-33,0.99,6.99776936733e-16
9393,111.0,1.0,2.0545e-05,-0.1471,2.07979797974e-05,2.4905e-05,0.0053,2.51616161618e-05,6.16297582204e-33,0.99,6.99776936733e-16
9444,127.5,1.0,2.392e-05,-0.146,2.42424242419e-05,2.1e-05,0.003,2.12121212123e-05,6.16297582204e-33,0.99,6.99776936733e-16
9495,117.0,1.0,2.4985e-05,-0.1451,2.52424242419e-05,2.3305e-05,0.0063,2.35454545456e-05,6.16297582204e-33,0.99,6.99776936733e-16
9546,120.0,1.0,2.5e-05,-0.145,2.5252525252e-05,4.905e-06,0.0097,4.95959595977e-06,6.16297582204e-33,0.99,6.99776936733e-16
9597,146.5,1.0,2.4905e-05,-0.1453,2.51616161611e-05,2.905e-06,0.0103,2.93939393957e-06,6.16297582204e-33,0.99,6.99776936733e-16
9648,140.0,1.0,3.0505e-05,-0.1507,3.08181818177e-05,1.5385e-05,0.0081,1.55454545456e-05,6.16297582204e-33,0.99,6.99776936733e-16
9699,110.5,1.0,0.005190945,-0.1391,0.00525271717172,0.00321522,0.019,0.00325353535354,0.06192298,0.9462,0.0626561212121
9750,107.0,1.0,0.005060145,-0.1281,0.0051205959596,0.00316068,0.0222,0.00319915151515,0.07397126,0.9296,0.0748261010101
9801,132.0,1.0,0.00013516,-0.1378,0.000136525252525,3.8505e-05,0.0107,3.88989898992e-05,0.01350244,0.9734,0.0136388282828
9852,143.5,1.0,0.346458665,-0.0397,0.350552434343,2.674690345,0.2925,2.70635227273,0.08005018,0.9402,0.0809979393939
9903,139.0,1.0,0.34754414,-0.0448,0.351645414141,2.677833,0.287,2.70953636364,0.08005018,0.9402,0.0809979393939
9954,155.0,1.0,0.00048194,-0.1498,0.000486828282828,0.001396505,0.000700000000001,0.00141061616162,0.00268324,0.9826,0.00271034343434
10005,135.0,1.0,0.000486745,-0.1475,0.000491666666666,0.001384745,0.0025,0.00139873737374,0.00268324,0.9826,0.00271034343434
10056,137.0,1.0,0.18124372,-0.0726,0.183385090909,0.042876185,0.0419,0.0433832222222,0.12568192,0.9276,0.127169939394
10107,128.0,1.0,0.180397385,-0.0669,0.182532717172,0.04253914,0.0462,0.043044,0.12568192,0.9276,0.127169939394
10158,125.0,1.0,1.9705e-05,-0.1373,1.99090909085e-05,1.50463276905e-36,0.01,1.19545226692e-15,7.84e-06,0.9896,7.91919191988e-06
10209,119.0,1.0,2.3785e-05,-0.1361,2.40303030297e-05,1.204e-05,0.0114,1.21616161628e-05,7.84e-06,0.9896,7.91919191988e-06
10260,104.0,1.0,2.894e-05,-0.1348,2.92525252519e-05,2.2745e-05,0.0165,2.2979797981e-05,6.16297582204e-33,0.99,6.90920428684e-16
10311,116.0,1.0,4.222e-05,-0.1324,4.2666666666e-05,6.01853107621e-36,0.02,1.21341812663e-15,6.16297582204e-33,0.99,6.90920428684e-16
10362,123.0,1.0,8.1385e-05,-0.1369,8.22121212115e-05,6.505e-06,0.0193,6.57575757697e-06,6.16297582204e-33,0.99,6.90920428684e-16
10413,124.5,1.0,5.144e-05,-0.1484,5.19595959591e-05,1.998e-05,0.02,2.02020202032e-05,0.00056938,0.9858,0.000576121212122
10464,141.0,1.0,4.816e-05,-0.1528,4.8646464646e-05,4.2745e-05,0.0165,4.3181818183e-05,0.00056938,0.9858,0.000576121212122
10515,159.0,1.0,4.9305e-05,-0.1563,4.98080808076e-05,6.505e-06,0.0107,6.57575757695e-06,6.16297582204e-33,0.99,6.91611470675e-16
10566,149.0,1.0,1.8185e-05,-0.1609,1.83737373733e-05,1.50463276905e-36,0.01,1.19540887145e-15,6.16297582204e-33,0.99,6.91611470675e-16
10617,153.0,1.0,3.3305e-05,-0.1587,3.3646464646e-05,1.50463276905e-36,0.01,1.19540887145e-15,6.16297582204e-33,0.99,6.91611470675e-16
10668,166.5,1.0,2.098e-05,-0.153,2.12121212116e-05,2.398e-05,0.006,2.42424242436e-05,6.16297582204e-33,0.99,6.91611470675e-16
10719,142.5,1.0,3.244e-05,-0.1466,3.27676767671e-05,8.185e-06,0.000900000000001,8.27272727391e-06,6.16297582204e-33,0.99,6.91611470675e-16
10770,144.0,1.0,0.175589865,-0.2153,0.177671626263,0.366102625,0.1065,0.370437121212,0.649932745,0.8481,0.657627666667
10821,143.0,1.0,0.194712905,-0.1927,0.197193646465,0.36580902,0.1104,0.370094787879,0.649426585,0.8427,0.657032030303
10872,137.5,1.0,0.01606026,-0.1206,0.0162501414141,0.000490185,0.0063,0.000496272727274,0.00094122,0.9846,0.000952363636364
10923,156.0,1.0,0.00013034,-0.1542,0.000131676767676,2.4185e-05,0.0059,2.44343434356e-05,6.16297582204e-33,0.99,7.84655729841e-16
10974,158.0,1.0,2.4e-05,-0.164,2.4242424242e-05,4.254e-05,0.0112,4.29898989912e-05,6.16297582204e-33,0.99,7.84655729841e-16
11025,133.0,1.0,0.07190684,-0.2046,0.0727624646465,0.29947394,-0.0758,0.303022585859,0.21492352,1.0716,0.217468121212
11076,146.0,1.0,0.072538465,-0.1977,0.0733956666667,0.30019,-0.072,0.303739393939,0.21492352,1.0716,0.217468121212
11127,123.0,1.0,3.864e-05,-0.1456,3.90303030298e-05,2.494e-05,0.0252,2.52121212134e-05,6.16297582204e-33,0.99,7.89491928622e-16
11178,113.5,1.0,0.00796972,-0.1274,0.00806387878788,0.012156265,0.0431,0.0123003939394,0.046854745,0.9519,0.0474094848485
11229,130.0,1.0,0.00819224,-0.1332,0.00828864646465,0.01249332,0.0374,0.0126456969697,0.04768246,0.9456,0.0482208484848
11280,171.5,1.0,3.642e-05,-0.1534,3.68080808076e-05,0.00014406,0.0176,0.000145696969698,0.001281105,0.9837,0.00129627272727
11331,195.5,1.0,5.4065e-05,-0.1583,5.46565656561e-05,1.054e-05,0.0188,1.0666666668e-05,6.16297582204e-33,0.99,7.9930450586e-16
11382,227.0,1.0,3.4705e-05,-0.1605,3.51010101006e-05,8.384e-05,0.0096,8.46868686881e-05,6.16297582204e-33,0.99,7.9930450586e-16
11433,168.0,1.0,3.0745e-05,-0.1575,3.10606060602e-05,0.000104505,-0.000699999999999,0.000105565656567,0.000784,0.986,0.00079191919192
11484,193.0,1.0,3.504e-05,-0.1536,3.53939393935e-05,9.744e-05,-0.0016,9.84242424255e-05,0.000784,0.986,0.00079191919192
11535,326.5,1.0,6.505e-06,-0.1493,6.57575757528e-06,8.185e-06,-0.000899999999999,8.27272727398e-06,6.16297582204e-33,0.99,7.99865224559e-16
11586,306.5,1.0,0.01206142,-0.1656,0.0122026666667,0.182918785,0.0761,0.185084636364,0.1281105,0.927,0.129627272727
11637,219.0,1.0,0.012300305,-0.1597,0.0124433434343,0.182046385,0.0819,0.184203424242,0.1281105,0.927,0.129627272727
11688,298.5,1.0,6.0625e-05,-0.1395,6.13636363632e-05,0.000235305,0.0073,0.000238090909092,0.00074368,0.9852,0.000752484848486
11739,268.0,1.0,6.076e-05,-0.1454,6.14545454541e-05,0.000235305,0.0073,0.000238090909092,0.00074368,0.9852,0.000752484848486
11790,195.0,1.0,2.1e-05,-0.147,2.12121212117e-05,1.344e-05,0.0116,1.35757575771e-05,6.16297582204e-33,0.99,8.07820421106e-16
11841,202.5,1.0,0.022312905,-0.1185,0.0225765151515,0.002153625,0.0015,0.00217853535354,0.00336422,0.98,0.00340404040404
11892,175.0,1.0,0.59735082,-0.143,0.605902020202,0.78667608,-0.0492,0.796985212121,0.09037738,0.905,0.0912919191919
11943,153.5,1.0,0.573872265,-0.1819,0.581579181818,0.78491404,-0.0442,0.79537410101,0.088209465,0.9129,0.0891016060606
11994,144.0,1.0,3.2185e-05,-0.1691,3.25151515148e-05,4.4585e-05,-0.0029,4.50404040417e-05,0.000997265,0.9913,0.00100738383838
12045,118.5,1.0,0.01646444,-0.1834,0.0166307474747,0.010863385,0.0119,0.0109731212121,0.00215202,0.9986,0.00217377777778
12096,101.5,1.0,0.01660934,-0.1792,0.0167771313131,0.01073296,0.0148,0.0108413737374,0.001225,0.995,0.00123737373737
12147,92.0,1.0,2.564e-05,-0.1606,2.58989898986e-05,0.0,1.04360964315e-15,1.26834569783e-15,6.16297582204e-33,0.99,8.30564573346e-16
12198,64.5,1.0,0.28167324,-0.2498,0.285010060606,0.18044874,-0.0726,0.182587111111,0.00512442,1.0026,0.00518509090909
12249,56.5,1.0,0.504497465,-0.3087,0.510088191919,0.21978342,-0.044,0.222309090909,0.30216368,0.9208,0.305231676768
12300,80.0,1.0,0.305410065,-0.2609,0.308632515152,0.061387065,0.0633,0.0620607171717,0.350563745,0.8641,0.354194131313
12351,101.0,1.0,0.07734516,-0.1978,0.0782557171717,0.02798474,0.0382,0.0283159191919,0.062774145,0.9459,0.0635173636364
12402,104.0,1.0,4.282e-05,-0.1546,4.32727272723e-05,7.562e-05,-0.000599999999999,7.64040404052e-05,6.16297582204e-33,0.99,8.34349424567e-16
12453,115.5,1.0,3.6745e-05,-0.1595,3.71212121208e-05,1.984e-05,-0.0104,2.00404040416e-05,1.96e-06,0.9898,1.97979798063e-06
12504,91.0,1.0,3.254e-05,-0.1612,3.28888888885e-05,4.1305e-05,-0.0087,4.17272727285e-05,1.96e-06,0.9898,1.97979798063e-06
12555,58.0,1.0,1.4745e-05,-0.1595,1.48989898986e-05,2.422e-05,-0.0024,2.4484848486e-05,6.16297582204e-33,0.99,8.34378309246e-16
12606,33.0,1.0,3.756e-05,-0.1606,3.80202020198e-05,2.4985e-05,0.0051,2.52424242436e-05,6.16297582204e-33,0.99,8.34378309246e-16
12657,23.5,1.0,6.8585e-05,-0.1571,6.92828282824e-05,6.505e-06,0.0107,6.57575757696e-06,6.16297582204e-33,0.99,8.34378309246e-16
12708,31.0,1.0,4.0745e-05,-0.1515,4.11616161612e-05,2.176e-05,0.0132,2.1979797981e-05,6.16297582204e-33,0.99,8.34378309246e-16
12759,63.0,1.0,3.6e-05,-0.152,3.63636363632e-05,4.516e-05,0.0122,4.56161616174e-05,6.16297582204e-33,0.99,8.34378309246e-16
12810,93.0,1.0,7.474e-05,-0.1582,7.55151515147e-05,0.000148705,-0.000499999999999,0.000150252525254,1.476e-05,0.9882,1.49090909099e-05
12861,95.0,1.0,0.00012194,-0.1702,0.000123191919192,0.000110385,-0.0157,0.000111626262627,0.000616665,0.9789,0.000624030303031
12912,76.5,1.0,8.8705e-05,-0.1735,8.96464646461e-05,7.9585e-05,-0.0173,8.05151515163e-05,0.00060778,0.9782,0.00061490909091
12963,69.0,1.0,6.6545e-05,-0.1671,6.72626262622e-05,1.476e-05,-0.0118,1.49090909103e-05,1.9705e-05,0.9873,1.99090909099e-05
13014,61.5,1.0,6.2185e-05,-0.1609,6.28181818178e-05,0.00020404,-0.0042,0.000206424242425,0.00614698,1.0038,0.00621975757576
13065,20.0,1.0,0.49148486,-0.0296,0.497314989899,0.03899014,-0.0288,0.0394591515152,0.40673488,0.8928,0.411717333333
13116,11.0,1.0,0.4899165,-0.023,0.495714141414,0.03949148,-0.0282,0.0399583434343,0.41488214,0.8956,0.419764282828
13167,23.5,1.0,0.000108105,-0.1433,0.000109202020202,0.00068784,0.0104,0.000694787878789,0.01350244,1.0066,0.0136388282828
13218,16.5,1.0,2.4985e-05,-0.1451,2.52424242421e-05,9.785e-06,0.0189,9.88888889011e-06,6.16297582204e-33,0.99,9.77893411589e-16
13269,10.5,1.0,1.8745e-05,-0.1505,1.89393939391e-05,1.4105e-05,0.0183,1.42525252537e-05,6.16297582204e-33,0.99,9.77893411589e-16
13320,42.5,1.0,3.234e-05,-0.1542,3.26868686866e-05,4.2e-05,0.012,4.24242424254e-05,6.16297582204e-33,0.99,9.77893411589e-16
13371,48.5,1.0,7.974e-05,-0.1632,8.05656565654e-05,2.3305e-05,0.0063,2.35454545467e-05,1.344e-05,0.9884,1.35757575767e-05
13422,4.0,1.0,0.17222262,-0.1044,0.173962262626,0.159082105,-0.0483,0.160689,0.43083684,0.8946,0.435188727273
13473,4.0,1.0,1.202841305,-0.2677,1.21675526263,0.22614768,-0.0908,0.228554909091,0.50738492,0.8446,0.512659434343
13524,4.0,1.0,1.012570145,-0.3235,1.02455025253,0.072743345,-0.0279,0.0736026161616,0.14405084,0.9718,0.145655313131
13575,4.0,1.0,7.4105e-05,-0.1483,7.48585858583e-05,0.000280105,0.0183,0.000282939393941,0.05466244,1.0234,0.0552145858586
13626,4.0,1.0,0.000197,-0.145,0.00019898989899,6.114e-05,0.0122,6.1777777779e-05,0.00070756,0.9862,0.000714707070708
13677,4.0,1.0,0.00023056,-0.1388,0.000232888888889,6.4105e-05,0.0133,6.47575757588e-05,0.00070756,0.9862,0.000714707070708
13728,4.0,1.0,5.604e-05,-0.1386,5.66060606057e-05,2.324e-05,0.0126,2.34747474759e-05,6.16297582204e-33,0.99,1.10854086853e-15
13779,4.0,1.0,5.096e-05,-0.1448,5.14747474744e-05,2.836e-05,0.0142,2.86464646477e-05,6.16297582204e-33,0.99,1.10854086853e-15
13830,4.0,1.0,0.00013954,-0.1562,0.000140969696969,3.244e-05,0.0134,3.27676767689e-05,7.36e-06,0.9892,7.43434343545e-06
13881,25.5,1.0,0.25735698,-0.077,0.260405050505,1.903147385,-0.2389,1.92567655556,0.11956714,0.9278,0.120980969697
13932,21.0,1.0,0.264084505,-0.0597,0.267045363636,1.90183368,-0.2592,1.92393066667,0.155350625,0.8935,0.156956313131
13983,4.0,1.0,0.00958382,-0.1456,0.00969761616162,0.00832086,-0.0116,0.00841963636364,0.039766545,0.9549,0.0402373636364
14034,4.0,1.0,0.311604105,-0.2123,0.316341121212,0.055679265,-0.0167,0.0565253636364,0.1348465,0.953,0.1369
14085,4.0,1.0,0.978970585,-0.2841,0.991256757576,0.851893585,-0.2201,0.860837363636,0.618924145,0.7929,0.62521069697
14136,4.0,1.0,0.047580105,-0.1147,0.0481322323232,0.709013745,-0.1485,0.717443181818,0.39690518,0.9388,0.401172282828
14187,4.0,1.0,0.000492745,-0.1501,0.00049796969697,0.00017082,0.003,0.000172727272728,0.151438385,1.0249,0.152986858586
14238,4.0,1.0,9.785e-06,-0.1489,9.88888888915e-06,3.84e-06,0.0004,3.87878787914e-06,6.16297582204e-33,0.99,1.12536242951e-15
14289,4.0,1.0,2.4e-05,-0.152,2.42424242427e-05,2.722e-05,-0.0026,2.75151515155e-05,6.16297582204e-33,0.99,1.12536242951e-15
14340,4.0,1.0,2.354e-05,-0.1562,2.37979797983e-05,5.0745e-05,-0.0115,5.1262626263e-05,6.16297582204e-33,0.99,1.12536242951e-15
14391,4.0,1.0,8.4865e-05,-0.1549,8.58484848488e-05,0.00065272,-0.014,0.000660606060606,0.001815625,0.9825,0.00183712121212
14442,4.0,1.0,0.130914985,-0.2217,0.132470818182,0.163179985,0.0559,0.165074939394,0.126613545,0.9201,0.128061606061
14493,4.0,1.0,0.13045538,-0.2258,0.13200440404,0.162371345,0.0591,0.164295141414,0.12651968,0.922,0.128016161616
14544,4.0,1.0,0.00011032,-0.1644,0.000111757575758,0.00015372,-0.0034,0.000156,0.00077224,0.9872,0.000784000000001
14595,4.0,1.0,7.764e-05,-0.1594,7.84242424245e-05,1.96e-06,-0.0002,1.97979798016e-06,6.16297582204e-33,0.99,1.18521915066e-15
14646,4.0,1.0,4.884e-05,-0.1554,4.93333333335e-05,1.056e-05,0.0012,1.0666666667e-05,6.16297582204e-33,0.99,1.18521915066e-15
14697,4.0,1.0,3.0905e-05,-0.1597,3.12222222225e-05,4.116e-05,-0.0022,4.15757575761e-05,6.16297582204e-33,0.99,1.18521915066e-15
14748,4.0,1.0,3.592e-05,-0.16,3.63636363639e-05,2.4745e-05,-0.0055,2.50000000004e-05,6.16297582204e-33,0.99,1.18521915066e-15
14799,4.0,1.0,4.0705e-05,-0.1605,4.11616161618e-05,2.3265e-05,-0.0037,2.35454545458e-05,6.16297582204e-33,0.99,1.18521915066e-15
14850,4.0,1.0,0.003368,-0.166,0.00340202020202,0.03876516,-0.0322,0.0391567272727,0.06280036,1.0258,0.0634347070707
14901,4.0,1.0,2.7345e-05,-0.1531,2.76666666669e-05,3.2985e-05,-0.0051,3.33232323236e-05,6.16297582204e-33,0.99,1.18872364253e-15
14952,4.0,1.0,0.28178088,-0.0852,0.284627232323,0.95427116,-0.1522,0.963910262626,0.229134505,0.9207,0.231449
15003,4.0,1.0,0.282514745,-0.0905,0.285368434343,0.952158745,-0.1595,0.961776515152,0.229134505,0.9207,0.231449
15054,4.0,1.0,0.000113,-0.169,0.000114141414142,4.294e-05,-0.0248,4.33939393944e-05,2.3785e-05,0.9861,2.40303030315e-05
15105,3.0,1.0,0.27845498,-0.247,0.281267676768,0.14136054,0.0288,0.142788444444,0.22717154,0.9162,0.229466222222
15156,3.0,1.0,0.279862745,-0.2375,0.282689646465,0.140748265,0.0427,0.142171424242,0.25673258,0.9482,0.259370464646
15207,3.0,1.0,0.30387658,-0.253,0.30746969697,0.19666118,0.072,0.198943434343,0.63905686,0.8808,0.647039757576
15258,3.0,1.0,0.20530134,-0.2192,0.207375111111,0.132538,0.042,0.133876767677,0.409292105,0.8983,0.413426373737
15309,3.0,1.0,0.000186545,-0.1621,0.000188474747475,7.6e-05,-0.008,7.67676767681e-05,1.6e-05,0.988,1.61616161627e-05
15360,3.0,1.0,4.634e-05,-0.1658,4.68282828289e-05,3.7305e-05,-0.0063,3.76868686873e-05,1.2745e-05,0.9885,1.28787878798e-05
15411,3.0,1.0,2.794e-05,-0.1598,2.8242424243e-05,1.334e-05,-0.0092,1.34949494954e-05,6.16297582204e-33,0.99,1.05759691895e-15
15462,3.0,1.0,3.3745e-05,-0.1561,3.41313131319e-05,2.842e-05,-0.0066,2.87272727277e-05,6.16297582204e-33,0.99,1.05759691895e-15
15513,3.0,1.0,2.822e-05,-0.1524,2.85252525259e-05,1.056e-05,-0.0012,1.06666666671e-05,6.16297582204e-33,0.99,1.05759691895e-15
15564,3.0,1.0,0.72076836,0.0274,0.728302262626,1.49407414,-0.2748,1.51124743434,0.029351465,0.9529,0.0296935252525
15615,3.0,1.0,1.03271612,0.1246,1.04332610101,1.857898465,-0.2379,1.87666524242,0.348412545,0.8481,0.352688272727
15666,3.0,1.0,0.05365222,-0.108,0.0542848484848,0.169470465,0.0873,0.171480515152,0.326013625,0.8895,0.329873484848
15717,3.0,1.0,4.745e-06,-0.1505,4.79797979859e-06,2.694e-05,0.0152,2.72323232333e-05,6.16297582204e-33,0.99,1.07657990267e-15
15768,3.0,1.0,1.6745e-05,-0.1495,1.69191919198e-05,2.4185e-05,0.0159,2.44343434354e-05,6.16297582204e-33,0.99,1.07657990267e-15
15819,3.0,1.0,2.4e-05,-0.148,2.4242424243e-05,2.356e-05,0.0162,2.3797979799e-05,6.16297582204e-33,0.99,1.07657990267e-15
15870,3.0,1.0,2.7705e-05,-0.1473,2.79898989905e-05,7.4105e-05,0.0107,7.52626262636e-05,0.000235305,0.9873,0.000238090909092
15921,3.0,1.0,5.8065e-05,-0.1533,5.86969696976e-05,0.00010072,0.0036,0.000102060606062,0.000235305,0.9873,0.000238090909092
15972,3.0,1.0,0.003681305,-0.1663,0.0037184949495,0.009310945,-0.0149,0.00940504040404,0.16370116,0.9322,0.165354707071
16023,3.0,1.0,0.22873908,-0.231,0.231423232323,1.251148345,-0.2221,1.26596625253,0.166627185,0.9419,0.168312515152
16074,3.0,1.0,0.226199065,-0.2223,0.228860313131,1.24580556,-0.2126,1.26056286869,0.001804705,0.9997,0.00182516161616
